provincia;poblacion;cod_postal
Ávila;Bonilla de la Sierra;5514
Ávila;Bonilla de la Sierra;5570
Ávila;Brabos;5357
Ávila;Bularros;5140
Ávila;Bularros;5340
Ávila;Burgohondo;5113
Ávila;Burgohondo;5513
Ávila;Cabezas de Alambre;5217
Ávila;Cabezas del Pozo;5211
Ávila;Cabezas del Villar;5148
Ávila;Cabizuela;5165
Ávila;Canales;5212
Ávila;Candeleda;548
Ávila;Candeleda;5480
Ávila;Candeleda;5489
Ávila;Cantiveros;5211
Ávila;Cardeñosa;5320
Ávila;La Carrera;5620
Ávila;Casas del Puerto;5571
Ávila;Casasola;5140
Ávila;Casavieja;5450
Ávila;Casillas;5428
Ávila;Casillas;5429
Ávila;Castellanos de Zapardiel;5229
Ávila;Cebreros;5260
Ávila;Cepeda la Mora;5132
Ávila;Cillán;5149
Ávila;Cisla;5211
Ávila;La Colilla;5192
Ávila;Collado de Contreras;5309
Ávila;Collado del Mirón;5153
Ávila;Constanzana;5217
Ávila;Crespos;5300
Ávila;Crespos;5309
Ávila;Cuevas del Valle;5414
Ávila;Chamartín;5141
Ávila;Donjimeno;5217
Ávila;Donvidas;5215
Ávila;Espinosa de los Caballeros;5296
Ávila;Flores de Ávila;5370
Ávila;Fontiveros;5310
Ávila;Fresnedilla;5427
Ávila;El Fresno;5197
Ávila;Fuente el Saúz;5212
Ávila;Fuentes de Año;5212
Ávila;Gallegos de Altamiros;5141
Ávila;Gallegos de Sobrinos;5147
Ávila;Garganta del Villar;5134
Ávila;Gavilanes;5460
Ávila;Gavilanes;5640
Ávila;Gemuño;5197
Ávila;Gilbuena;5619
Ávila;Gil García;5693
Ávila;Gimialcón;5380
Ávila;Gotarrendura;5163
Ávila;Grandes y San Martín;5357
Ávila;Guisando;5417
Ávila;Gutierre-Muñoz;5296
Ávila;Hernansancho;5164
Ávila;Herradón de Pinares;5196
Ávila;Herradón de Pinares;5268
Ávila;Herradón de Pinares;5294
Ávila;Herreros de Suso;5146
Ávila;Higuera de las Dueñas;5427
Ávila;La Hija de Dios;5131
Ávila;La Horcajada;5695
Ávila;La Horcajada;5696
Ávila;Horcajo de las Torres;5210
Ávila;El Hornillo;5415
Ávila;Hoyocasero;5123
Ávila;El Hoyo de Pinares;5250
Ávila;Hoyorredondo;5516
Ávila;Hoyos del Collado;5634
Ávila;Hoyos del Espino;5364
Ávila;Hoyos del Espino;5634
Ávila;Hoyos de Miguel Muñoz;5132
Ávila;Hurtumpascual;5147
Ávila;Junciana;5694
Ávila;Langa;5213
Ávila;Lanzahíta;5490
Ávila;El Losar del Barco;5692
Ávila;Los Llanos de Tormes;5690
Ávila;Madrigal de las Altas Torres;5220
Ávila;Maello;5291
Ávila;Malpartida de Corneja;5153
Ávila;Mamblas;5298
Ávila;Mancera de Arriba;5146
Ávila;Manjabálago y Ortigosa de Rioalmar;5145
Ávila;Marlín;5140
Ávila;Martiherrero;5140
Ávila;Martínez;5151
Ávila;Martínez;5152
Ávila;Mediana de Voltoya;5194
Ávila;Medinilla;5619
Ávila;Mengamuñoz;5131
Ávila;Mesegar de Corneja;5514
Ávila;Mijares;5461
Ávila;Mingorría;5161
Ávila;Mingorría;5280
Ávila;El Mirón;5153
Ávila;El Mirón;5154
Ávila;Mironcillo;5191
Ávila;Mirueña de los Infanzones;5146
Ávila;Mombeltrán;5410
Ávila;Mombeltrán;5491
Ávila;Monsalupe;5163
Ávila;Moraleja de Matacabras;5299
Ávila;Muñana;5540
Ávila;Muñico;5145
Ávila;Muñogalindo;5530
Ávila;Muñogrande;5309
Ávila;Muñogrande;5357
Ávila;Muñomer del Peco;5358
Ávila;Muñopepe;5192
Ávila;Muñosancho;5380
Ávila;Muñotello;5560
Ávila;Narrillos del Álamo;5154
Ávila;Narrillos del Rebollar;5141
Ávila;Narros del Castillo;5370
Ávila;Narros del Puerto;5131
Ávila;Narros de Saldueña;5358
Ávila;Navacepedilla de Corneja;5571
Ávila;Nava de Arévalo;5216
Ávila;Nava del Barco;5697
Ávila;Navadijos;5134
Ávila;Navaescurial;5514
Ávila;Navahondilla;5429
Ávila;Navalacruz;5134
Ávila;Navalmoral;5120
Ávila;Navalonguilla;5697
Ávila;Navalosa;5123
Ávila;Navalperal de Pinares;5240
Ávila;Navalperal de Tormes;5631
Ávila;Navalperal de Tormes;5632
Ávila;Navaluenga;5100
Ávila;Navaquesera;5122
Ávila;Navarredonda de Gredos;5635
Ávila;Navarredondilla;5120
Ávila;Navarrevisca;5115
Ávila;Las Navas del Marqués;5230
Ávila;Las Navas del Marqués;5239
Ávila;Navatalgordo;5122
Ávila;Navatejares;5697
Ávila;Neila de San Miguel;5619
Ávila;Niharra;5191
Ávila;Ojos-Albos;5193
Ávila;Orbita;5296
Ávila;El Oso;5164
Ávila;Padiernos;5520
Ávila;Pajares de Adaja;5292
Ávila;Palacios de Goda;5215
Ávila;Papatrigo;5358
Ávila;El Parral;5146
Ávila;Pascualcobo;5150
Ávila;Pedro Bernardo;5470
Ávila;Pedro-Rodríguez;5165
Ávila;Peguerinos;5239
Ávila;Peñalba de Ávila;5163
Ávila;Piedrahíta;5500
Ávila;Piedrahíta;5515
Ávila;Piedralaves;5440
Ávila;Piedralaves;5540
Ávila;Poveda;5560
Ávila;Poyales del Hoyo;5492
Ávila;Pozanco;5292
Ávila;Pradosegar;5560
Ávila;Puerto Castilla;5621
Ávila;Rasueros;5298
Ávila;Riocabado;5150
Ávila;Riocabado;5164
Ávila;Riofrío;5190
Ávila;Rivilla de Barajas;5309
Ávila;Salobral;5520
Ávila;Salvadiós;5380
Ávila;San Bartolomé de Béjar;5619
Ávila;San Bartolomé de Corneja;5516
Ávila;San Bartolomé de Pinares;5267
Ávila;Sanchidrián;5290
Ávila;Sanchorreja;5141
Ávila;San Esteban de los Patos;5289
Ávila;San Esteban del Valle;5412
Ávila;San Esteban de Zapardiel;5229
Ávila;San García de Ingelmos;5146
Ávila;San Juan de la Encinilla;5210
Ávila;San Juan de la Encinilla;5358
Ávila;San Juan de la Nava;5111
Ávila;San Juan del Molinillo;5120
Ávila;San Juan del Olmo;5145
Ávila;San Lorenzo de Tormes;5696
Ávila;San Martín de la Vega del Alberche;5133
Ávila;San Martín del Pimpollar;5132
Ávila;San Miguel de Corneja;5514
Ávila;San Miguel de Serrezuela;5150
Ávila;San Pascual;5164
Ávila;San Pedro del Arroyo;5350
Ávila;Santa Cruz del Valle;5413
Ávila;Santa Cruz de Pinares;5268
Ávila;Santa María del Arroyo;5530
Ávila;Santa María del Berrocal;5510
Ávila;Santa María del Berrocal;5511
Ávila;Santa María de los Caballeros;5580
Ávila;Santa María de los Caballeros;5581
Ávila;Santa María del Tiétar;5429
Ávila;Santiago del Collado;5592
Ávila;Santo Domingo de las Posadas;5292
Ávila;Santo Tomé de Zabarcos;5357
Ávila;San Vicente de Arévalo;5217
Ávila;La Serrada;5192
Ávila;Serranillos;5115
Ávila;Serranillos;5116
Ávila;Sigeres;5357
Ávila;Sinlabajos;5215
Ávila;Solana de Ávila;5621
Ávila;Solana de Ávila;5691
Ávila;Solana de Rioalmar;5149
Ávila;Solosancho;5130
Ávila;Sotalbo;5198
Ávila;Sotillo de la Adrada;5420
Ávila;El Tiemblo;5170
Ávila;El Tiemblo;5270
Ávila;El Tiemblo;5278
Ávila;El Tiemblo;5279
Ávila;Tiñosillos;5165
Ávila;Tolbaños;5289
Ávila;Tolbaños;5298
Ávila;Tormellas;5697
Ávila;Tornadizos de Ávila;5196
Ávila;Tórtoles;5514
Ávila;La Torre;5520
Ávila;La Torre;5540
Ávila;Umbrías;5693
Ávila;Vadillo de la Sierra;5560
Ávila;Valdecasa;5143
Ávila;Vega de Santa María;5292
Ávila;Velayos;5292
Ávila;Villaflor;5357
Ávila;Villafranca de la Sierra;5571
Ávila;Villanueva de Gómez;5164
Ávila;Villanueva del Aceral;5212
Ávila;Villanueva del Campillo;5591
Ávila;Villar de Corneja;5516
Ávila;Villarejo del Valle;5413
Ávila;Villatoro;5560
Ávila;Viñegra de Moraña;5309
Ávila;Vita;5146
Ávila;Zapardiel de la Cañada;5154
Ávila;Zapardiel de la Ribera;5631
Ávila;San Juan de Gredos;5632
Ávila;San Juan de Gredos;5633
Ávila;Santa María del Cubillo;5193
Ávila;Diego del Carpio;5151
Ávila;Santiago del Tormes;5630
Ávila;Villanueva de Ávila;5114
Badajoz;Acedera;6713
Badajoz;Acedera;6730
Badajoz;Aceuchal;6207
Badajoz;Aceuchal;6410
Badajoz;Ahillones;6940
Badajoz;Alange;6840
Badajoz;La Albuera;6170
Badajoz;Alburquerque;6510
Badajoz;Alburquerque;6519
Badajoz;Alconchel;6131
Badajoz;Alconera;6393
Badajoz;Aljucén;6894
Badajoz;Almendral;6171
Badajoz;Almendralejo;6200
Badajoz;Arroyo de San Serván;6850
Badajoz;Atalaya;6329
Badajoz;Azuaga;6920
Badajoz;Azuaga;6929
Badajoz;Badajoz;6001
Badajoz;Badajoz;6002
Badajoz;Badajoz;6003
Badajoz;Badajoz;6004
Badajoz;Badajoz;6005
Badajoz;Badajoz;6006
Badajoz;Badajoz;6007
Badajoz;Badajoz;6008
Badajoz;Badajoz;6009
Badajoz;Badajoz;6010
Badajoz;Badajoz;6011
Badajoz;Badajoz;6170
Badajoz;Badajoz;6180
Badajoz;Badajoz;6181
Badajoz;Badajoz;6182
Badajoz;Badajoz;6183
Badajoz;Badajoz;6193
Badajoz;Badajoz;6194
Badajoz;Badajoz;6195
Badajoz;Barcarrota;6160
Badajoz;Baterno;6659
Badajoz;Benquerencia de la Serena;6428
Badajoz;Benquerencia de la Serena;6429
Badajoz;Benquerencia de la Serena;6613
Badajoz;Benquerencia de la Serena;6615
Badajoz;Berlanga;6930
Badajoz;Bienvenida;6250
Badajoz;Bodonal de la Sierra;6394
Badajoz;Burguillos del Cerro;6370
Badajoz;Cabeza del Buey;6600
Badajoz;Cabeza del Buey;6614
Badajoz;Cabeza la Vaca;6293
Badajoz;Calamonte;6810
Badajoz;Calera de León;6292
Badajoz;Calzadilla de los Barros;6249
Badajoz;Campanario;6459
Badajoz;Campanario;6460
Badajoz;Campillo de Llerena;6443
Badajoz;Capilla;6612
Badajoz;Carmonita;6249
Badajoz;Carmonita;6488
Badajoz;El Carrascalejo;6894
Badajoz;Casas de Don Pedro;6770
Badajoz;Casas de Reina;6960
Badajoz;Castilblanco;6680
Badajoz;Castuera;6420
Badajoz;La Codosera;6518
Badajoz;Cordobilla de Lácara;6487
Badajoz;La Coronada;6469
Badajoz;Corte de Peleas;6196
Badajoz;Cristina;6479
Badajoz;Cheles;6105
Badajoz;Don Álvaro;6820
Badajoz;Don Benito;6400
Badajoz;Don Benito;6410
Badajoz;Don Benito;6412
Badajoz;Don Benito;6711
Badajoz;Don Benito;6717
Badajoz;Entrín Bajo;6197
Badajoz;Esparragalejo;6860
Badajoz;Esparragosa de la Serena;6439
Badajoz;Esparragosa de Lares;6620
Badajoz;Feria;6390
Badajoz;Fregenal de la Sierra;6340
Badajoz;Fuenlabrada de los Montes;6660
Badajoz;Fuente de Cantos;6240
Badajoz;Fuente del Arco;6980
Badajoz;Fuente del Maestre;6360
Badajoz;Fuentes de León;6280
Badajoz;Garbayuela;6690
Badajoz;Garlitos;6656
Badajoz;La Garrovilla;6870
Badajoz;Granja de Torrehermosa;6910
Badajoz;Guareña;6410
Badajoz;Guareña;6470
Badajoz;La Haba;6174
Badajoz;La Haba;6714
Badajoz;Helechosa de los Montes;6692
Badajoz;Herrera del Duque;6670
Badajoz;Herrera del Duque;6679
Badajoz;Higuera de la Serena;6441
Badajoz;Higuera de Llerena;6445
Badajoz;Higuera de Vargas;6132
Badajoz;Higuera la Real;6350
Badajoz;Hinojosa del Valle;6226
Badajoz;Hornachos;6228
Badajoz;Jerez de los Caballeros;6380
Badajoz;Jerez de los Caballeros;6389
Badajoz;La Lapa;6391
Badajoz;Lobón;6187
Badajoz;Lobón;6498
Badajoz;Llera;6227
Badajoz;Llerena;6900
Badajoz;Magacela;6468
Badajoz;Maguilla;6939
Badajoz;Malcocinado;6928
Badajoz;Malpartida de la Serena;6440
Badajoz;Manchita;6478
Badajoz;Medellín;6411
Badajoz;Medina de las Torres;6320
Badajoz;Mengabril;6413
Badajoz;Mérida;6800
Badajoz;Mirandilla;6891
Badajoz;Monesterio;6260
Badajoz;Montemolín;6291
Badajoz;Montemolín;6907
Badajoz;Montemolín;6908
Badajoz;Monterrubio de la Serena;6427
Badajoz;Montijo;6480
Badajoz;Montijo;6489
Badajoz;Montijo;6499
Badajoz;La Morera;6176
Badajoz;La Nava de Santiago;6486
Badajoz;Navalvillar de Pela;6730
Badajoz;Navalvillar de Pela;6731
Badajoz;Navalvillar de Pela;6760
Badajoz;Nogales;6173
Badajoz;Oliva de la Frontera;6120
Badajoz;Oliva de Mérida;6475
Badajoz;Olivenza;6100
Badajoz;Olivenza;6106
Badajoz;Olivenza;6107
Badajoz;Olivenza;6108
Badajoz;Olivenza;6109
Badajoz;Orellana de la Sierra;6750
Badajoz;Orellana la Vieja;6740
Badajoz;Palomas;6476
Badajoz;La Parra;6176
Badajoz;Peñalsordo;6610
Badajoz;Peraleda del Zaucejo;6919
Badajoz;Puebla de Alcocer;6630
Badajoz;Puebla de la Calzada;6490
Badajoz;Puebla de la Reina;6477
Badajoz;Puebla del Maestre;6906
Badajoz;Puebla del Prior;6229
Badajoz;Puebla de Obando;6191
Badajoz;Puebla de Sancho Pérez;6310
Badajoz;Puebla de Sancho Pérez;6392
Badajoz;Quintana de la Serena;6450
Badajoz;Reina;6970
Badajoz;Rena;6715
Badajoz;Retamal de Llerena;6442
Badajoz;Ribera del Fresno;6225
Badajoz;Risco;6657
Badajoz;La Roca de la Sierra;6190
Badajoz;Salvaleón;6174
Badajoz;Salvatierra de los Barros;6175
Badajoz;San Pedro de Mérida;6893
Badajoz;Santa Amalia;6410
Badajoz;Santa Marta;6150
Badajoz;Los Santos de Maimona;6230
Badajoz;San Vicente de Alcántara;6500
Badajoz;Segura de León;6270
Badajoz;Siruela;6650
Badajoz;Solana de los Barros;6196
Badajoz;Solana de los Barros;6198
Badajoz;Solana de los Barros;6209
Badajoz;Talarrubias;6640
Badajoz;Talavera la Real;6140
Badajoz;Táliga;6133
Badajoz;Tamurejo;6658
Badajoz;Torre de Miguel Sesmero;6172
Badajoz;Torremayor;6880
Badajoz;Torremejía;6210
Badajoz;Trasierra;6909
Badajoz;Trujillanos;6892
Badajoz;Usagre;6290
Badajoz;Valdecaballeros;6689
Badajoz;Valdetorres;6474
Badajoz;Valencia de las Torres;6444
Badajoz;Valencia del Mombuey;6134
Badajoz;Valencia del Ventoso;6330
Badajoz;Valverde de Burguillos;6378
Badajoz;Valverde de Leganés;6130
Badajoz;Valverde de Llerena;6927
Badajoz;Valverde de Mérida;6890
Badajoz;Valle de la Serena;6458
Badajoz;Valle de Matamoros;6177
Badajoz;Valle de Santa Ana;6178
Badajoz;Villafranca de los Barros;6220
Badajoz;Villagarcía de la Torre;6950
Badajoz;Villagonzalo;6473
Badajoz;Villalba de los Barros;6208
Badajoz;Villanueva de la Serena;6700
Badajoz;Villanueva de la Serena;6710
Badajoz;Villanueva de la Serena;6712
Badajoz;Villanueva de la Serena;6718
Badajoz;Villanueva de la Serena;6720
Badajoz;Villanueva del Fresno;6110
Badajoz;Villar del Rey;6192
Badajoz;Villar de Rena;6716
Badajoz;Villar de Rena;6717
Badajoz;Villarta de los Montes;6678
Badajoz;Zafra;6300
Badajoz;Zahínos;6129
Badajoz;Zalamea de la Serena;6430
Badajoz;Zarza-Capilla;6611
Badajoz;La Zarza;6830
Badajoz;Valdelacalzada;6185
Badajoz;Pueblonuevo del Guadiana;6184
Badajoz;Guadiana del Caudillo;6186
Illes Balears;Alaró;7340
Illes Balears;Alaior;7730
Illes Balears;Alcúdia;7400
Illes Balears;Algaida;7210
Illes Balears;Algaida;7220
Illes Balears;Algaida;7629
Illes Balears;Andratx;7150
Illes Balears;Andratx;7157
Illes Balears;Andratx;7159
Illes Balears;Andratx;7160
Illes Balears;Artà;7570
Illes Balears;Artà;7579
Illes Balears;Banyalbufar;7190
Illes Balears;Banyalbufar;7191
Illes Balears;Binissalem;7350
Illes Balears;Búger;7311
Illes Balears;Bunyola;7010
Illes Balears;Bunyola;7110
Illes Balears;Bunyola;7193
Illes Balears;Bunyola;7349
Illes Balears;Calvià;7160
Illes Balears;Calvià;7180
Illes Balears;Calvià;7181
Illes Balears;Calvià;7183
Illes Balears;Calvià;7184
Illes Balears;Calvià;7196
Illes Balears;Campanet;7310
Illes Balears;Campos;7630
Illes Balears;Campos;7638
Illes Balears;Campos;7639
Illes Balears;Capdepera;7580
Illes Balears;Capdepera;7589
Illes Balears;Capdepera;7590
Illes Balears;Ciutadella de Menorca;7750
Illes Balears;Ciutadella de Menorca;7760
Illes Balears;Ciutadella de Menorca;7769
Illes Balears;Consell;7330
Illes Balears;Costitx;7144
Illes Balears;Deià;7179
Illes Balears;Escorca;7315
Illes Balears;Esporles;7190
Illes Balears;Estellencs;7192
Illes Balears;Felanitx;7200
Illes Balears;Felanitx;7208
Illes Balears;Felanitx;7209
Illes Balears;Felanitx;7669
Illes Balears;Felanitx;7670
Illes Balears;Ferreries;7750
Illes Balears;Formentera;7860
Illes Balears;Formentera;7870
Illes Balears;Formentera;7871
Illes Balears;Formentera;7872
Illes Balears;Fornalutx;7109
Illes Balears;Eivissa;7800
Illes Balears;Inca;7300
Illes Balears;Lloret de Vistalegre;7518
Illes Balears;Lloseta;7360
Illes Balears;Llubí;7430
Illes Balears;Llucmajor;7600
Illes Balears;Llucmajor;7609
Illes Balears;Llucmajor;7620
Illes Balears;Llucmajor;7639
Illes Balears;Maó-Mahón;7700
Illes Balears;Maó-Mahón;7701
Illes Balears;Maó-Mahón;7702
Illes Balears;Maó-Mahón;7703
Illes Balears;Maó-Mahón;7712
Illes Balears;Maó-Mahón;7714
Illes Balears;Manacor;7500
Illes Balears;Manacor;7509
Illes Balears;Manacor;7680
Illes Balears;Manacor;7687
Illes Balears;Manacor;7688
Illes Balears;Manacor;7689
Illes Balears;Mancor de la Vall;7312
Illes Balears;Maria de la Salut;7519
Illes Balears;Marratxí;7141
Illes Balears;Es Mercadal;7740
Illes Balears;Es Mercadal;7748
Illes Balears;Montuïri;7230
Illes Balears;Muro;7440
Illes Balears;Muro;7458
Illes Balears;Palma;7001
Illes Balears;Palma;7002
Illes Balears;Palma;7003
Illes Balears;Palma;7004
Illes Balears;Palma;7005
Illes Balears;Palma;7006
Illes Balears;Palma;7007
Illes Balears;Palma;7008
Illes Balears;Palma;7009
Illes Balears;Palma;7010
Illes Balears;Palma;7011
Illes Balears;Palma;7012
Illes Balears;Palma;7013
Illes Balears;Palma;7014
Illes Balears;Palma;7015
Illes Balears;Palma;7071
Illes Balears;Palma;7120
Illes Balears;Palma;7198
Illes Balears;Palma;7199
Illes Balears;Palma;7600
Illes Balears;Palma;7608
Illes Balears;Palma;7610
Illes Balears;Petra;7520
Illes Balears;Pollença;7460
Illes Balears;Pollença;7469
Illes Balears;Pollença;7470
Illes Balears;Porreres;7260
Illes Balears;Sa Pobla;7420
Illes Balears;Puigpunyent;7194
Illes Balears;Puigpunyent;7195
Illes Balears;Sant Antoni de Portmany;7800
Illes Balears;Sant Antoni de Portmany;7816
Illes Balears;Sant Antoni de Portmany;7820
Illes Balears;Sant Antoni de Portmany;7828
Illes Balears;Sencelles;7140
Illes Balears;Sencelles;7143
Illes Balears;Sencelles;7144
Illes Balears;Sencelles;7511
Illes Balears;Sant Josep de sa Talaia;7817
Illes Balears;Sant Josep de sa Talaia;7818
Illes Balears;Sant Josep de sa Talaia;7829
Illes Balears;Sant Josep de sa Talaia;7830
Illes Balears;Sant Josep de sa Talaia;7839
Illes Balears;Sant Joan;7240
Illes Balears;Sant Joan;7720
Illes Balears;Sant Joan de Labritja;7810
Illes Balears;Sant Joan de Labritja;7811
Illes Balears;Sant Joan de Labritja;7812
Illes Balears;Sant Joan de Labritja;7815
Illes Balears;Sant Llorenç des Cardassar;7530
Illes Balears;Sant Llorenç des Cardassar;7540
Illes Balears;Sant Llorenç des Cardassar;7560
Illes Balears;Sant Llorenç des Cardassar;7687
Illes Balears;Sant Lluís;7710
Illes Balears;Sant Lluís;7711
Illes Balears;Sant Lluís;7713
Illes Balears;Santa Eugènia;7142
Illes Balears;Santa Eulària des Riu;7800
Illes Balears;Santa Eulària des Riu;7814
Illes Balears;Santa Eulària des Riu;7819
Illes Balears;Santa Eulària des Riu;7840
Illes Balears;Santa Eulària des Riu;7849
Illes Balears;Santa Eulària des Riu;7850
Illes Balears;Santa Margalida;7450
Illes Balears;Santa Margalida;7458
Illes Balears;Santa Margalida;7459
Illes Balears;Santa María del Camí;7320
Illes Balears;Santanyí;7560
Illes Balears;Santanyí;7650
Illes Balears;Santanyí;7659
Illes Balears;Santanyí;7660
Illes Balears;Santanyí;7669
Illes Balears;Santanyí;7690
Illes Balears;Santanyí;7691
Illes Balears;Santanyí;7760
Illes Balears;Santanyí;7850
Illes Balears;Selva;7313
Illes Balears;Selva;7314
Illes Balears;Selva;7316
Illes Balears;Selva;7369
Illes Balears;ses Salines;7638
Illes Balears;ses Salines;7640
Illes Balears;Sineu;7510
Illes Balears;Sóller;7100
Illes Balears;Sóller;7101
Illes Balears;Sóller;7108
Illes Balears;Sóller;7179
Illes Balears;Son Servera;7550
Illes Balears;Son Servera;7559
Illes Balears;Son Servera;7560
Illes Balears;Son Servera;7750
Illes Balears;Valldemossa;7170
Illes Balears;Valldemossa;7190
Illes Balears;es Castell;7720
Illes Balears;Vilafranca de Bonany;7250
Illes Balears;Ariany;7259
Illes Balears;Ariany;7529
Illes Balears;Es Migjorn Gran;7749
Barcelona;Abrera;8630
Barcelona;Aguilar de Segarra;8256
Barcelona;Alella;8328
Barcelona;Alpens;8587
Barcelona;L'Ametlla del Vallès;8480
Barcelona;Arenys de Mar;8350
Barcelona;Arenys de Munt;8350
Barcelona;Arenys de Munt;8358
Barcelona;Argençola;8717
Barcelona;Argentona;8310
Barcelona;Artés;8271
Barcelona;Avià;8610
Barcelona;Avià;8699
Barcelona;Avinyó;8279
Barcelona;Avinyonet del Penedès;8731
Barcelona;Avinyonet del Penedès;8734
Barcelona;Avinyonet del Penedès;8793
Barcelona;Avinyonet del Penedès;8798
Barcelona;Aiguafreda;8591
Barcelona;Badalona;8911
Barcelona;Badalona;8912
Barcelona;Badalona;8913
Barcelona;Badalona;8914
Barcelona;Badalona;8915
Barcelona;Badalona;8916
Barcelona;Badalona;8917
Barcelona;Badalona;8918
Barcelona;Bagà;8695
Barcelona;Balenyà;8550
Barcelona;Balsareny;8660
Barcelona;Barcelona;8001
Barcelona;Barcelona;8002
Barcelona;Barcelona;8003
Barcelona;Barcelona;8004
Barcelona;Barcelona;8005
Barcelona;Barcelona;8006
Barcelona;Barcelona;8007
Barcelona;Barcelona;8008
Barcelona;Barcelona;8009
Barcelona;Barcelona;8010
Barcelona;Barcelona;8011
Barcelona;Barcelona;8012
Barcelona;Barcelona;8013
Barcelona;Barcelona;8014
Barcelona;Barcelona;8015
Barcelona;Barcelona;8016
Barcelona;Barcelona;8017
Barcelona;Barcelona;8018
Barcelona;Barcelona;8019
Barcelona;Barcelona;8020
Barcelona;Barcelona;8021
Barcelona;Barcelona;8022
Barcelona;Barcelona;8023
Barcelona;Barcelona;8024
Barcelona;Barcelona;8025
Barcelona;Barcelona;8026
Barcelona;Barcelona;8027
Barcelona;Barcelona;8028
Barcelona;Barcelona;8029
Barcelona;Barcelona;8030
Barcelona;Barcelona;8031
Barcelona;Barcelona;8032
Barcelona;Barcelona;8033
Barcelona;Barcelona;8034
Barcelona;Barcelona;8035
Barcelona;Barcelona;8036
Barcelona;Barcelona;8037
Barcelona;Barcelona;8038
Barcelona;Barcelona;8039
Barcelona;Barcelona;8040
Barcelona;Barcelona;8041
Barcelona;Barcelona;8042
Barcelona;Begues;8859
Barcelona;Bellprat;43421
Barcelona;Berga;8600
Barcelona;Bigues i Riells;8415
Barcelona;Bigues i Riells;8416
Barcelona;Borredà;8619
Barcelona;El Bruc;8294
Barcelona;El Brull;8559
Barcelona;Les Cabanyes;8794
Barcelona;Cabrera d'Anoia;8718
Barcelona;Cabrera de Mar;8349
Barcelona;Cabrils;8348
Barcelona;Cabrils;8384
Barcelona;Calaf;8280
Barcelona;Caldes d'Estrac;8393
Barcelona;Caldes de Montbui;8140
Barcelona;Calders;8275
Barcelona;Calella;8370
Barcelona;Calonge de Segarra;8281
Barcelona;Calldetenes;8506
Barcelona;Callús;8262
Barcelona;Campins;8470
Barcelona;Campins;8472
Barcelona;Canet de Mar;8360
Barcelona;Canovelles;8420
Barcelona;Cànoves i Samalús;8440
Barcelona;Cànoves i Samalús;8445
Barcelona;Cànoves i Samalús;8530
Barcelona;Canyelles;8811
Barcelona;Capellades;8786
Barcelona;Capolat;8619
Barcelona;Cardedeu;8440
Barcelona;Cardona;8261
Barcelona;Carme;8787
Barcelona;Casserres;8693
Barcelona;Castellar del Riu;8619
Barcelona;Castellar del Vallès;8211
Barcelona;Castellar de n'Hug;8696
Barcelona;Castellbell i el Vilar;8296
Barcelona;Castellbisbal;8755
Barcelona;Castellcir;8183
Barcelona;Castelldefels;8860
Barcelona;Castell de l'Areny;8604
Barcelona;Castellet i la Gornal;8729
Barcelona;Castellet i la Gornal;8732
Barcelona;Castellfollit del Boix;8255
Barcelona;Castellfollit de Riubregós;8281
Barcelona;Castellgalí;8297
Barcelona;Castellnou de Bages;8251
Barcelona;Castellolí;8719
